onset	duration	trial_type	rating
0.03	17.43	fixation_cross	n/a
17.46	3	instruction	n/a
20.46	20.06	control_moving_bars	n/a
40.52	8.5	rating	4
49.02	18.26	fixation_cross	n/a
67.29	3.01	instruction	n/a
70.3	20.07	watch_moving_bars	n/a
90.36	4.26	rating	3
94.63	19.74	fixation_cross	n/a
114.37	3.01	instruction	n/a
117.38	20.07	watch_moving_bars	n/a
137.44	5.9	rating	4
143.34	19.39	fixation_cross	n/a
162.73	3.01	instruction	n/a
165.74	20.07	control_moving_bars	n/a
185.8	2.59	rating	4
188.4	19.89	fixation_cross	n/a
208.29	3.01	instruction	n/a
211.3	20.03	watch_static_bars	n/a
231.33	4.73	rating	4
236.06	18.96	fixation_cross	n/a
255.02	3.01	fixation_cross	n/a
258.03	20.07	control_moving_bars	n/a
278.1	2.77	instruction	n/a
280.87	17.11	fixation_cross	n/a
297.99	3.01	fixation_cross	n/a
301	20.04	watch_static_bars	n/a
321.03	1.83	instruction	n/a
322.86	19.56	fixation_cross	n/a
342.42	3.01	fixation_cross	n/a
345.43	20.06	watch_moving_bars	n/a
365.49	4.47	instruction	n/a
369.96	19.8	fixation_cross	n/a
389.76	3.01	fixation_cross	n/a
392.77	20.05	watch_moving_bars	n/a
412.82	2.92	instruction	n/a
415.74	19.05	fixation_cross	n/a
434.78	3.01	fixation_cross	n/a
437.79	20.07	control_moving_bars	n/a
457.86	4.55	instruction	n/a
462.41	19.27	fixation_cross	n/a
481.68	3	fixation_cross	n/a
484.69	20.05	watch_moving_bars	n/a
504.73	2.2	instruction	n/a
506.93	19.24	fixation_cross	n/a
526.17	3.01	fixation_cross	n/a
529.18	20.04	watch_static_bars	n/a
549.21	1.79	instruction	n/a
551.01	18.19	fixation_cross	n/a
569.19	3.01	fixation_cross	n/a
572.2	20.04	watch_static_bars	n/a
592.24	3.38	instruction	n/a
595.62	18.98	fixation_cross	n/a
614.6	3	fixation_cross	n/a
617.6	20.06	control_moving_bars	n/a
637.66	3.68	instruction	n/a
641.34	17.52	fixation_cross	n/a
658.87	3	fixation_cross	n/a
661.87	20.03	watch_static_bars	n/a
681.9	4.88	instruction	n/a
