onset	duration	trial_type	rating
0.04	19.12	fixation_cross	n/a
19.16	3.01	instruction	n/a
22.16	20.05	watch_static_bars	n/a
42.21	4.8	rating	4
47.02	17.09	fixation_cross	n/a
64.11	3.02	instruction	n/a
67.12	20.06	control_moving_bars	n/a
87.18	2.94	rating	4
90.12	17.82	fixation_cross	n/a
107.95	3.01	instruction	n/a
110.96	20.06	watch_moving_bars	n/a
131.02	2.57	rating	4
133.59	17.14	fixation_cross	n/a
150.72	3.01	instruction	n/a
153.74	20.06	control_moving_bars	n/a
173.79	2.39	rating	3
176.18	17.3	fixation_cross	n/a
193.49	3	instruction	n/a
196.5	20.03	watch_static_bars	n/a
216.52	3.03	rating	4
219.55	19.48	fixation_cross	n/a
239.04	3.01	fixation_cross	n/a
242.04	20.07	control_moving_bars	n/a
262.11	1.91	instruction	n/a
264.02	19.09	fixation_cross	n/a
283.12	3.01	fixation_cross	n/a
286.13	20.05	watch_moving_bars	n/a
306.18	6.28	instruction	n/a
312.46	17.95	fixation_cross	n/a
330.42	3.01	fixation_cross	n/a
333.43	20.06	watch_moving_bars	n/a
353.49	2.94	instruction	n/a
356.43	19.86	fixation_cross	n/a
376.29	3	fixation_cross	n/a
379.3	20.02	watch_static_bars	n/a
399.32	2.4	instruction	n/a
401.71	17.11	fixation_cross	n/a
418.83	3.01	fixation_cross	n/a
421.84	20.04	watch_static_bars	n/a
441.87	3.17	instruction	n/a
445.04	18.33	fixation_cross	n/a
463.37	3.01	fixation_cross	n/a
466.38	20.06	control_moving_bars	n/a
486.44	2.15	instruction	n/a
488.58	18.16	fixation_cross	n/a
506.74	3.01	fixation_cross	n/a
509.75	20.06	watch_moving_bars	n/a
529.81	2.1	instruction	n/a
531.92	19.3	fixation_cross	n/a
551.21	3.01	fixation_cross	n/a
554.22	20.06	control_moving_bars	n/a
574.28	2.22	instruction	n/a
576.51	19.38	fixation_cross	n/a
595.89	3.01	fixation_cross	n/a
598.9	20.03	watch_static_bars	n/a
618.93	1.77	instruction	n/a
620.7	17.55	fixation_cross	n/a
638.26	3.01	fixation_cross	n/a
641.27	20.06	watch_moving_bars	n/a
661.33	2.96	instruction	n/a
