onset	duration	trial_type	rating
0.24	19.45	fixation_cross	n/a
19.69	3.01	instruction	n/a
22.7	20.03	watch_static_bars	n/a
42.73	3.19	rating	5
45.92	19.72	fixation_cross	n/a
65.64	3.01	instruction	n/a
68.66	20.05	control_moving_bars	n/a
88.7	5.02	rating	4
93.72	17.39	fixation_cross	n/a
111.11	3.01	instruction	n/a
114.11	20.05	watch_moving_bars	n/a
134.16	7.43	rating	3
141.59	19.75	fixation_cross	n/a
161.34	3.01	instruction	n/a
164.35	20.1	control_moving_bars	n/a
184.46	3.87	rating	3
188.32	18.91	fixation_cross	n/a
207.24	3.01	instruction	n/a
210.24	20.04	watch_static_bars	n/a
230.28	2.31	rating	3
232.58	17.3	fixation_cross	n/a
249.88	3.01	fixation_cross	n/a
252.9	20.06	control_moving_bars	n/a
272.96	5.25	instruction	n/a
278.21	17.84	fixation_cross	n/a
296.04	3.01	fixation_cross	n/a
299.06	20.06	watch_moving_bars	n/a
319.12	1.44	instruction	n/a
320.56	18.65	fixation_cross	n/a
339.21	3	fixation_cross	n/a
342.21	20.05	watch_moving_bars	n/a
362.25	1.88	instruction	n/a
364.13	19.86	fixation_cross	n/a
384	3.02	fixation_cross	n/a
387.01	20.03	watch_static_bars	n/a
407.04	3.8	instruction	n/a
410.84	19.9	fixation_cross	n/a
430.74	3.01	fixation_cross	n/a
433.75	20.03	watch_static_bars	n/a
453.78	1.93	instruction	n/a
455.7	17.48	fixation_cross	n/a
473.19	3.01	fixation_cross	n/a
476.2	20.06	control_moving_bars	n/a
496.26	2.88	instruction	n/a
499.14	19.91	fixation_cross	n/a
519.05	3.01	fixation_cross	n/a
522.06	20.06	watch_moving_bars	n/a
542.12	2.12	instruction	n/a
544.24	19.86	fixation_cross	n/a
564.1	3.01	fixation_cross	n/a
567.11	20.07	control_moving_bars	n/a
587.18	3.88	instruction	n/a
591.07	18.46	fixation_cross	n/a
609.53	3.02	fixation_cross	n/a
612.54	20.04	watch_static_bars	n/a
632.58	3.09	instruction	n/a
635.67	19.41	fixation_cross	n/a
655.07	3	fixation_cross	n/a
658.08	20.06	watch_moving_bars	n/a
678.14	2.43	instruction	n/a
